domain_id,hierarchy
3bwvA01,3.40.50.1000.86.1.1
2o2xA01,3.40.50.1000.87.1.1
4ap9A01,3.40.50.1000.88.1.1
3cnhA01,3.40.50.1000.89.1.1
3fvvA01,3.40.50.1000.90.1.1
3kzxA01,3.40.50.1000.91.1.1
3u7eB01,3.40.50.1000.92.1.1
3umcA01,3.40.50.1000.93.1.1
3d6jA01,3.40.50.1000.94.1.1
3s6jA01,3.40.50.1000.95.1.1
3n28A01,3.40.50.1000.96.1.1
2om6A01,3.40.50.1000.97.1.1
4i9fB01,3.40.50.1000.98.1.1
2odaA00,3.40.50.1000.99.1.1
1rkuA01,3.40.50.1000.100.1.1
2oycA02,3.40.50.1000.101.1.1
3pgvB01,3.40.50.1000.102.1.1
2b0cA01,3.40.50.1000.103.1.1
3ib6C00,3.40.50.1000.104.1.1
3ef0A01,3.40.50.1000.105.1.1
2p11A01,3.40.50.1000.106.1.1
4uw9A01,3.40.50.1000.107.1.1
1rqlA01,3.40.50.1000.108.1.1
1ltqA02,3.40.50.1000.109.1.1
1xviB01,3.40.50.1000.110.1.1
2feaA01,3.40.50.1000.111.1.1
1zjjA02,3.40.50.1000.112.1.1
1vjrA02,3.40.50.1000.112.2.1
3pdwA02,3.40.50.1000.113.3.1
4nv0A01,3.40.50.1000.114.1.1
1cqzA01,3.40.50.1000.115.1.1
2hx1A02,3.40.50.1000.117.1.1
1qyiA01,3.40.50.1000.118.1.1
2c4nA02,3.40.50.1000.119.1.1
4gxtA01,3.40.50.1000.120.1.1
2zg6B01,3.40.50.1000.121.1.1
1xpjA00,3.40.50.1000.122.1.1
4jdpA02,3.40.50.1000.123.1.1
2obbA00,3.40.50.1000.124.1.1
2ho4A02,3.40.50.1000.125.2.1
4fypB00,3.40.50.1000.126.1.1
4navA00,3.40.50.1000.127.1.1
5is2A03,3.40.50.1000.128.1.1
3gygC01,3.40.50.1000.129.1.1
2i33B00,3.40.50.1000.130.1.1
3et4A00,3.40.50.1000.131.1.1
4i9fA02,3.40.50.1000.132.1.1
3shqA02,3.40.50.1000.133.1.1
4ohfA01,3.40.50.1000.135.1.1
4as2A01,3.40.50.1000.136.1.1
5ksdA03,3.40.50.1000.137.1.1
4xrpA02,3.40.50.1000.138.1.1
7vpjA01,3.40.50.1000.139.1.1
7op3A01,3.40.50.1000.140.1.1
4ofzA02,3.40.50.1000.141.1.1
6psyA01,3.40.50.1000.142.1.1
7bsqA01,3.40.50.1000.143.1.1
4ezeB00,3.40.50.1000.144.1.1
3zdbA01,3.40.50.1010.1.1.1
2qipA00,3.40.50.1010.2.1.1
3h87B00,3.40.50.1010.3.2.1
2hwwB00,3.40.50.1010.4.1.1
1v96A00,3.40.50.1010.5.1.1
1w8iA00,3.40.50.1010.6.1.1
2bsqA00,3.40.50.1010.7.1.1
1xo1A02,3.40.50.1010.8.1.1
3tndA00,3.40.50.1010.9.1.1
6nklB00,3.40.50.1010.9.2.1
3zvkA00,3.40.50.1010.9.3.1
5k8jB00,3.40.50.1010.10.1.1
3dboB00,3.40.50.1010.11.1.1
4mj7B00,3.40.50.1010.13.1.1
1o4wA00,3.40.50.1010.14.1.1
4chgA00,3.40.50.1010.15.1.1
3ix7A00,3.40.50.1010.16.1.1
1tfrA01,3.40.50.1010.17.1.1
2fe1A00,3.40.50.1010.18.1.1
1v8oH00,3.40.50.1010.19.1.1
7by3B01,3.40.50.1010.20.1.1
1a76A01,3.40.50.1010.21.2.1
4xgqA00,3.40.50.1010.22.1.1
5ywwA01,3.40.50.1010.23.1.1
3i8oA01,3.40.50.1010.24.1.1
5v07Z01,3.40.50.1010.25.1.1
7og5F01,3.40.50.1010.26.1.1
2hwyA00,3.40.50.1010.27.1.1
2wp8J01,3.40.50.1010.28.1.1
2lcqA01,3.40.50.1010.30.1.1
2mdtA00,3.40.50.1010.31.1.1
1cmwA01,3.40.50.1010.32.1.1
1fuiA01,3.40.50.1070.1.1.3
1fuyB01,3.40.50.1100.1.1.1
2bhsB01,3.40.50.1100.2.1.1
3dwgA01,3.40.50.1100.2.2.1
5b55A01,3.40.50.1100.3.4.1
1kl7A03,3.40.50.1100.4.3.1
5d84A01,3.40.50.1100.5.1.1
3x44A01,3.40.50.1100.7.2.1
5b1hA02,3.40.50.1100.9.2.2
1a5aB02,3.40.50.1100.10.1.1
2o2eB02,3.40.50.1100.11.2.1
4cooB01,3.40.50.1100.13.1.2
1p5jA01,3.40.50.1100.15.1.1
3r0xA02,3.40.50.1100.16.1.1
3v7nA02,3.40.50.1100.17.1.1
1kl7A02,3.40.50.1100.17.3.1
5xemB01,3.40.50.1100.18.1.1
2pqmB01,3.40.50.1100.18.2.1
5d84A02,3.40.50.1100.20.1.1
1j0aA01,3.40.50.1100.21.2.1
5b1hA01,3.40.50.1100.22.3.1
1vb3A03,3.40.50.1100.23.1.1
5i7wB01,3.40.50.1100.25.1.1
1v71A01,3.40.50.1100.26.2.1
5cvcB01,3.40.50.1100.26.4.1
1y7lA02,3.40.50.1100.27.2.1
1p5jA02,3.40.50.1100.28.1.1
1wkvA02,3.40.50.1100.29.1.1
2gn0B01,3.40.50.1100.30.1.1
4d8tA02,3.40.50.1100.31.1.1
6xo2A01,3.40.50.1100.32.1.1
1vb3A02,3.40.50.1100.35.1.1
5ybwA02,3.40.50.1100.36.2.1
5cvcA02,3.40.50.1100.36.3.1
4d9gA02,3.40.50.1100.37.1.1
1f2dA01,3.40.50.1100.38.2.1
5i7wA02,3.40.50.1100.39.1.1
1tdjA02,3.40.50.1100.40.4.1
5c3uA02,3.40.50.1100.41.1.1
5ybwA01,3.40.50.1100.42.1.1
2zsjA02,3.40.50.1100.43.1.1
1e5xA02,3.40.50.1100.43.3.1
4qysA02,3.40.50.1100.44.1.1
1f2dA02,3.40.50.1100.45.1.1
1wkvA03,3.40.50.1100.46.1.1
4qysA01,3.40.50.1100.47.1.1
5z5cA02,3.40.50.1100.48.1.1
2d1fA01,3.40.50.1100.49.4.1
4d9kA01,3.40.50.1100.50.1.1
5ygrB01,3.40.50.1100.50.2.1
1j0aA02,3.40.50.1100.51.1.1
1tdjA01,3.40.50.1100.52.2.1
1ve5C02,3.40.50.1100.53.1.1
3r0xA01,3.40.50.1100.54.1.2
1e5xA01,3.40.50.1100.55.1.1
7toiA01,3.40.50.1110.1.1.1
1k7cA00,3.40.50.1110.2.1.1
1bwpA00,3.40.50.1110.3.1.1
6se1A01,3.40.50.1110.4.1.1
7tjbA01,3.40.50.1110.5.1.1
8gr2A01,3.40.50.1110.5.2.1
2q0qA00,3.40.50.1110.6.1.2
3dciA00,3.40.50.1110.6.3.1
1ivnA00,3.40.50.1110.7.1.1
3p94A00,3.40.50.1110.8.2.1
5b5lA00,3.40.50.1110.9.1.1
2hsjD00,3.40.50.1110.10.1.1
3rjtA00,3.40.50.1110.11.2.1
2vptA00,3.40.50.1110.12.1.1
3slrA01,3.40.50.1110.13.1.1
2aeaA00,3.40.50.1110.14.1.1
6hfzA01,3.40.50.1110.15.1.1
3milB00,3.40.50.1110.16.1.1
5a4aA00,3.40.50.1110.17.1.1
2wabA02,3.40.50.1110.18.1.1
4hyqA00,3.40.50.1110.19.1.2
2waaA02,3.40.50.1110.20.1.1
4i8iA00,3.40.50.1110.21.1.1
4xvhA02,3.40.50.1110.22.1.1
4q7qB00,3.40.50.1110.23.1.1
4lhsA02,3.40.50.1110.24.1.1
4k7jA01,3.40.50.1110.25.1.1
4m8kA00,3.40.50.1110.26.1.1
2w9xA02,3.40.50.1110.27.1.1
3bzwF00,3.40.50.1110.28.1.1
4h08A00,3.40.50.1110.29.1.1
6uqyB01,3.40.50.1110.30.1.1
4s1pA00,3.40.50.1110.31.1.1
8a26A01,3.40.50.1110.32.1.1
1yzfA00,3.40.50.1110.33.1.1
1z8hA00,3.40.50.1110.34.1.1
3dc7A00,3.40.50.1110.35.1.1
7br2D01,3.40.50.1110.36.1.1
3u37A02,3.40.50.1110.37.1.1
2o14A02,3.40.50.1110.38.1.1
4rw0A00,3.40.50.1110.39.1.1
7ztnA01,3.40.50.1110.40.1.1
3skvA02,3.40.50.1110.41.1.1
1zmbA01,3.40.50.1110.42.1.1
4rshA00,3.40.50.1110.43.1.1
4q9aA00,3.40.50.1110.44.1.1
1escA00,3.40.50.1110.45.1.1
3kvnA01,3.40.50.1110.46.1.1
1agxA01,3.40.50.1170.1.5.2
2ocdB01,3.40.50.1170.3.1.3
4q0mA01,3.40.50.1170.4.2.1
1zq1A02,3.40.50.1170.5.1.1
1q6zA02,3.40.50.1220.1.1.1
4q9dA02,3.40.50.1220.1.4.1
1v5eA02,3.40.50.1220.2.2.1
2b4yA01,3.40.50.1220.4.1.1
1pvdA02,3.40.50.1220.5.1.1
1d4oA00,3.40.50.1220.6.1.1
2nxwA02,3.40.50.1220.7.1.1
2pgnA02,3.40.50.1220.8.1.1
1yc5A01,3.40.50.1220.9.2.1
2vbfA02,3.40.50.1220.10.1.1
1zpdA02,3.40.50.1220.11.1.1
1q14A01,3.40.50.1220.12.1.2
2c31A02,3.40.50.1220.13.1.1
5y5nA01,3.40.50.1220.15.1.2
5ol0B01,3.40.50.1220.15.2.1
1ozhA02,3.40.50.1220.16.1.1
1ytlA00,3.40.50.1220.17.1.1
5ahkA02,3.40.50.1220.19.1.1
2uz1A02,3.40.50.1220.20.1.1
2ihtA02,3.40.50.1220.21.1.1
5ow0A02,3.40.50.1220.22.2.1
5ej8A02,3.40.50.1220.23.1.1
6denA02,3.40.50.1220.24.1.1
3u31A01,3.40.50.1220.25.1.1
1o97D02,3.40.50.1220.27.1.1
3pkiA01,3.40.50.1220.28.1.1
2hjhB01,3.40.50.1220.29.1.1
3eyaA02,3.40.50.1220.30.1.1
2panA02,3.40.50.1220.31.1.1
2x7jA02,3.40.50.1220.32.1.1
1ovmA02,3.40.50.1220.33.1.1
3lq1A02,3.40.50.1220.34.1.1
1ybhA02,3.40.50.1220.36.1.1
5zgcF00,3.40.50.1220.37.1.1
1riiB00,3.40.50.1240.1.4.1
1fztA00,3.40.50.1240.1.8.1
3d4iB01,3.40.50.1240.2.2.1
2yn0A00,3.40.50.1240.4.1.1
3c7tA01,3.40.50.1240.6.1.1
3dcyA00,3.40.50.1240.7.1.1
3e9eB00,3.40.50.1240.7.2.1
1nt4A01,3.40.50.1240.8.1.2
4ij5A00,3.40.50.1240.9.1.1
3f3kA00,3.40.50.1240.10.1.1
3r7aB00,3.40.50.1240.11.1.1
1dklB01,3.40.50.1240.12.3.1
4pzaB00,3.40.50.1240.13.1.1
1h2eA00,3.40.50.1240.14.1.1
1bifA02,3.40.50.1240.15.1.1
1v37A00,3.40.50.1240.16.1.1
2gfiA02,3.40.50.1240.18.1.1
1qfxA02,3.40.50.1240.18.2.1
4hbzA00,3.40.50.1240.19.1.1
2qniA01,3.40.50.1240.20.1.1
4e3wA00,3.40.50.1240.21.1.1
5cdhG00,3.40.50.1240.21.2.1
2a6pA00,3.40.50.1240.22.1.1
3f2iF00,3.40.50.1240.24.1.1
6e4bA00,3.40.50.1240.25.1.1
1ujcA00,3.40.50.1240.26.1.1
4arvA02,3.40.50.1240.27.2.1
1dkqA02,3.40.50.1240.27.3.1
1nt4A02,3.40.50.1240.28.1.2
3fjyA02,3.40.50.1240.29.1.1
3hjgA00,3.40.50.1240.30.1.1
3eozB01,3.40.50.1240.32.1.1
2rflH00,3.40.50.1240.33.1.1
1qwoA01,3.40.50.1240.34.1.1
7zghA01,3.40.50.1240.35.1.1
1nd6A00,3.40.50.1240.36.1.1
4jocA00,3.40.50.1240.37.1.1
2wnhA00,3.40.50.1240.38.1.1
4fdtB00,3.40.50.1240.39.1.1
7r5yA01,3.40.50.1240.40.1.1
1hdiA01,3.40.50.1260.1.3.2
3q3vA01,3.40.50.1260.1.8.1
16pkA02,3.40.50.1260.2.5.1
2cunA02,3.40.50.1260.3.1.1
5bt8A02,3.40.50.1260.4.1.4
2cunA01,3.40.50.1260.5.1.1
4ng4B01,3.40.50.1260.6.3.1
1fw8A01,3.40.50.1260.7.1.1
3lhiA00,3.40.50.1360.1.1.1
3nwpA00,3.40.50.1360.1.2.1
1pbtA00,3.40.50.1360.2.1.1
2ri0A00,3.40.50.1360.3.2.1
3icoA00,3.40.50.1360.4.1.3
2o0mA00,3.40.50.1360.5.1.1
3kv1A00,3.40.50.1360.6.1.1
2r5fA00,3.40.50.1360.7.1.1
2w48C02,3.40.50.1360.8.1.2
4oqpA00,3.40.50.1360.10.1.1
3nzeA00,3.40.50.1360.11.1.1
4go1A02,3.40.50.1360.12.1.1
4r9nA00,3.40.50.1360.13.1.1
1y89A00,3.40.50.1360.14.1.1
2gnpA00,3.40.50.1360.15.1.1
7l6lC01,3.40.50.1360.16.1.1
1m0sA01,3.40.50.1360.17.2.2
3cssA00,3.40.50.1360.18.1.1
1fs5A00,3.40.50.1360.19.1.2
3ixqA01,3.40.50.1360.20.2.1
1xtzA01,3.40.50.1360.20.3.1
4gmkA01,3.40.50.1360.21.1.1
3e15A00,3.40.50.1360.22.1.1
2i6uA02,3.40.50.1370.1.7.1
4f2gA02,3.40.50.1370.1.8.1
3sdsA02,3.40.50.1370.1.9.1
7zp2C02,3.40.50.1370.2.4.1
4iv5A01,3.40.50.1370.3.1.1
2atcA02,3.40.50.1370.5.3.4
5nnnA02,3.40.50.1370.5.5.1
1pg5A02,3.40.50.1370.5.7.1
3kznA01,3.40.50.1370.6.3.1
4f2gA01,3.40.50.1370.6.5.1
1duvG01,3.40.50.1370.8.1.2
4a8tA02,3.40.50.1370.9.1.1
2be7A01,3.40.50.1370.10.2.3
5ilnA01,3.40.50.1370.11.1.1
1js1X02,3.40.50.1370.12.1.1
1yh0A02,3.40.50.1370.13.1.1
4am8E01,3.40.50.1370.14.1.1
1dxhA01,3.40.50.1370.16.3.1
1js1Y01,3.40.50.1370.17.1.1
3grfA02,3.40.50.1370.18.1.1
4bjhB01,3.40.50.1370.19.2.1
3grfA01,3.40.50.1370.20.2.1
4bjhB02,3.40.50.1370.22.2.1
6pnzA02,3.40.50.1370.22.3.1
2yfkA01,3.40.50.1370.23.1.2
2yfkA02,3.40.50.1370.24.1.2
3tpfA02,3.40.50.1370.25.1.1
4amuA02,3.40.50.1370.26.1.1
1b93B00,3.40.50.1380.2.1.1
1zczA01,3.40.50.1380.3.1.1
2yvqA00,3.40.50.1380.5.1.1
1m9nA04,3.40.50.1380.6.1.1
4ehiA01,3.40.50.1380.7.1.1
1a9xA08,3.40.50.1380.8.1.1
6nkoC00,3.40.50.1380.9.1.1
2r0qC01,3.40.50.1390.1.1.1
1zr4A01,3.40.50.1390.3.1.1
3g13B00,3.40.50.1390.4.1.1
3bvpB00,3.40.50.1390.5.1.1
3lhkA01,3.40.50.1390.6.2.1
4bqqA01,3.40.50.1390.7.1.1
6dgbA01,3.40.50.1390.8.1.1
3guvA00,3.40.50.1390.9.1.1
2mhcA00,3.40.50.1390.11.1.1
2ac2A01,3.40.50.1400.1.1.1
2ac4A02,3.40.50.1400.2.1.1
1lbqA02,3.40.50.1400.3.2.1
2xvyA01,3.40.50.1400.4.1.1
2xwpA01,3.40.50.1400.4.2.1
2jh3A01,3.40.50.1400.5.1.1
1tjnA00,3.40.50.1400.6.1.1
3lyhA00,3.40.50.1400.7.1.1
2xvyA02,3.40.50.1400.8.1.1
1lbqB01,3.40.50.1400.9.2.1
2jh3A02,3.40.50.1400.10.1.1
4ccsA02,3.40.50.1400.11.1.1
4ccsA01,3.40.50.1400.12.1.1
4lnuB01,3.40.50.1440.1.1.1
2btoA01,3.40.50.1440.1.3.1
3r4vA01,3.40.50.1440.5.1.1
4ei7A02,3.40.50.1440.6.1.1
4b45A01,3.40.50.1440.7.2.1
3cb2B01,3.40.50.1440.8.1.1
3zbqA00,3.40.50.1440.9.1.1
3vpaB00,3.40.50.1440.10.1.1
3v3tA01,3.40.50.1440.11.1.1
3zidB00,3.40.50.1440.12.1.1
2xkbL00,3.40.50.1440.13.1.1
5mn7A01,3.40.50.1440.15.1.1
2e85B00,3.40.50.1450.1.1.1
5ijaA00,3.40.50.1450.2.1.1
1cfzA00,3.40.50.1450.3.1.1
3pu6A00,3.40.50.1450.4.1.1
1c8bA00,3.40.50.1450.5.1.1
1i3oC00,3.40.50.1460.1.1.1
2funD00,3.40.50.1460.2.1.1
1f1jA00,3.40.50.1460.4.2.1
3h11A00,3.40.50.1460.6.1.1
1pyoC00,3.40.50.1460.7.1.1
3uoaB01,3.40.50.1460.8.1.1
3k7eB00,3.40.50.1460.9.1.2
1cvrA02,3.40.50.1460.11.1.1
3sipC00,3.40.50.1460.13.2.1
4aw9A00,3.40.50.1460.14.1.2
2fp3A01,3.40.50.1460.15.1.1
1nw9B00,3.40.50.1460.16.1.1
4m9rB00,3.40.50.1460.17.1.1
3e4cB00,3.40.50.1460.18.1.1
3bijB00,3.40.50.1460.19.1.1
7w72K01,3.40.50.1460.21.1.1
2fqqA01,3.40.50.1460.22.1.1
2mjlA00,3.40.50.1470.1.2.3
5zx8A00,3.40.50.1470.2.1.1
1rybA00,3.40.50.1470.3.1.2
4qt4A00,3.40.50.1470.4.1.1
1v8bA01,3.40.50.1480.1.6.1
3gvpA01,3.40.50.1480.2.3.1
3x2fB01,3.40.50.1480.3.1.1
4r2xD00,3.40.50.1580.1.1.1
3qpbF00,3.40.50.1580.1.2.1
5mx4A00,3.40.50.1580.2.4.1
3u40D00,3.40.50.1580.2.6.1
4g41A00,3.40.50.1580.3.3.1
3eeiA00,3.40.50.1580.3.6.1
5b7gA00,3.40.50.1580.4.1.1
3nm6B00,3.40.50.1580.5.1.1
2h8gA00,3.40.50.1580.6.1.1
1v4nA00,3.40.50.1580.7.1.3
1tcvA00,3.40.50.1580.8.3.2
6k5gA01,3.40.50.1580.9.1.1
1q1gA00,3.40.50.1580.10.1.1
1qe5A00,3.40.50.1580.11.2.1
1je0C00,3.40.50.1580.12.1.1
4mchA00,3.40.50.1580.13.1.1
4uc0A00,3.40.50.1580.14.2.1
4l0mA00,3.40.50.1580.15.1.1
4qarA00,3.40.50.1580.16.1.1
2xrfC00,3.40.50.1580.17.1.1
5cygB00,3.40.50.1580.17.2.2
3bjeA01,3.40.50.1580.18.1.1
3ozbA00,3.40.50.1580.20.1.1
1t8sA02,3.40.50.1580.21.1.2
1ybfA00,3.40.50.1580.22.1.1
4pr3A00,3.40.50.1580.23.1.1
3bmxA02,3.40.50.1700.1.1.1
7zdyW02,3.40.50.1700.2.1.1
3wltA02,3.40.50.1700.3.1.1
4i3gA02,3.40.50.1700.4.1.1
3abzA02,3.40.50.1700.4.2.1
5k6lA01,3.40.50.1700.5.1.1
4zocA02,3.40.50.1700.6.1.1
3u48A02,3.40.50.1700.6.2.3
3rrxA02,3.40.50.1700.7.1.1
6kj0A01,3.40.50.1700.8.1.1
3zyzA02,3.40.50.1700.10.1.2
5z87B02,3.40.50.1700.11.1.1
5wabD02,3.40.50.1700.12.1.1
2x41A02,3.40.50.1700.13.1.1
7vc6A02,3.40.50.1700.14.2.1
1m0wA04,3.40.50.1760.1.1.1
5oesA04,3.40.50.1760.1.2.2
2wyoA04,3.40.50.1760.2.1.1
2n0sA01,3.40.50.1780.1.1.1
1hfeL01,3.40.50.1780.2.1.1
3icvA00,3.40.50.1820.1.1.2
1cvlA00,3.40.50.1820.2.1.2
4gw3A00,3.40.50.1820.2.2.1
1qlwA00,3.40.50.1820.3.1.1
4mj3B00,3.40.50.1820.4.3.1
5mxpA00,3.40.50.1820.5.4.1
3r3uA00,3.40.50.1820.6.1.1
1b6gA00,3.40.50.1820.7.1.1
2x5xA00,3.40.50.1820.8.1.1
3qh4A00,3.40.50.1820.9.2.1
6kmoB00,3.40.50.1820.10.1.1
2qubA01,3.40.50.1820.11.1.2
4uhcA00,3.40.50.1820.12.1.1
4nvrA00,3.40.50.1820.13.3.1
5hc2B00,3.40.50.1820.14.1.1
8dajA01,3.40.50.1820.15.1.1
1jfrA00,3.40.50.1820.16.3.5
1l7aA00,3.40.50.1820.17.1.1
2cjpA00,3.40.50.1820.18.2.1
3wl5A00,3.40.50.1820.19.1.1
2o7rA00,3.40.50.1820.20.1.1
4g8bA00,3.40.50.1820.22.1.1
5w8oA00,3.40.50.1820.23.1.1
1e5tA01,3.40.50.1820.25.2.1
6canA01,3.40.50.1820.25.6.1
6xy9A01,3.40.50.1820.26.1.3
6yn2A01,3.40.50.1820.27.1.1
3aimA00,3.40.50.1820.28.1.2
4f0jA00,3.40.50.1820.29.1.1
3jw8B00,3.40.50.1820.30.1.1
4q34A00,3.40.50.1820.31.1.1
5ng7A00,3.40.50.1820.32.1.1
1f0nA00,3.40.50.1820.33.1.2
1r88A00,3.40.50.1820.33.2.1
4eziA01,3.40.50.1820.34.1.1
1uswA00,3.40.50.1820.35.1.1
4e11A00,3.40.50.1820.36.1.1
1q0rA00,3.40.50.1820.37.1.1
4hvtA01,3.40.50.1820.38.1.1
3w04A00,3.40.50.1820.39.3.1
1dwoA00,3.40.50.1820.40.1.3
8b28A01,3.40.50.1820.41.1.1
3kdaA01,3.40.50.1820.43.1.1
4meaA00,3.40.50.1820.43.2.1
1jkmA00,3.40.50.1820.44.2.1
4n5hX00,3.40.50.1820.45.1.1
3bf7A00,3.40.50.1820.46.1.1
6kd0A01,3.40.50.1820.47.1.1
4q05A00,3.40.50.1820.48.2.1
1gkkA00,3.40.50.1820.49.1.1
3fcxB00,3.40.50.1820.50.2.1
1pv1A00,3.40.50.1820.50.4.1
3ga7A00,3.40.50.1820.51.1.1
5ah1A01,3.40.50.1820.52.2.1
5bovB00,3.40.50.1820.53.1.1
3wj2B00,3.40.50.1820.54.1.1
1cr6A02,3.40.50.1820.55.1.2
4h18A00,3.40.50.1820.56.1.1
7nn3B01,3.40.50.1820.57.1.1
4x00A00,3.40.50.1820.58.1.1
2zshA00,3.40.50.1820.59.1.2
3uueA00,3.40.50.1820.60.1.1
1bu8A01,3.40.50.1820.61.1.1
3o0dA00,3.40.50.1820.62.1.1
5d6oA00,3.40.50.1820.63.2.1
3tejA00,3.40.50.1820.64.1.1
3picA00,3.40.50.1820.66.3.1
3d59A00,3.40.50.1820.67.1.1
4xvcA00,3.40.50.1820.68.1.1
3k6kA00,3.40.50.1820.68.3.1
1a8uA00,3.40.50.1820.69.1.1
3g7nB00,3.40.50.1820.70.1.1
4opmA00,3.40.50.1820.71.1.1
2wueA00,3.40.50.1820.72.2.1
1u2eA00,3.40.50.1820.72.3.1
6nffA02,3.40.50.1820.73.1.1
1lnsA02,3.40.50.1820.73.2.1
3rm3A00,3.40.50.1820.74.1.1
3bwxA00,3.40.50.1820.75.1.1
1gt6A00,3.40.50.1820.76.1.1
5xk2A00,3.40.50.1820.76.2.2
5jd5A00,3.40.50.1820.77.1.1
2y6uA01,3.40.50.1820.78.1.1
3fcyA00,3.40.50.1820.79.2.1
5ao9A00,3.40.50.1820.80.1.1
5a62A00,3.40.50.1820.81.1.1
2rauA00,3.40.50.1820.82.1.1
3wi7A00,3.40.50.1820.83.1.1
4pw0A00,3.40.50.1820.84.1.1
1qo7A00,3.40.50.1820.85.1.1
2e3jA00,3.40.50.1820.86.2.1
5cxxB00,3.40.50.1820.87.1.1
1orvA02,3.40.50.1820.88.1.2
2xe4A01,3.40.50.1820.89.1.1
4inzA00,3.40.50.1820.90.1.1
5frdA00,3.40.50.1820.92.1.1
1g66A00,3.40.50.1820.93.1.1
3qitB00,3.40.50.1820.94.1.1
4y7dA00,3.40.50.1820.95.1.1
1zoiA00,3.40.50.1820.96.1.1
4c89C00,3.40.50.1820.97.1.1
1r3dA00,3.40.50.1820.98.2.1
4i3fA00,3.40.50.1820.99.1.1
1c4xA00,3.40.50.1820.99.2.1
5ce5A01,3.40.50.1820.100.1.1
7zr3A01,3.40.50.1820.101.1.1
7wwfA01,3.40.50.1820.102.2.1
1iupA00,3.40.50.1820.103.1.1
3r0vA00,3.40.50.1820.104.1.1
1mtzA00,3.40.50.1820.105.1.1
2r11D00,3.40.50.1820.106.1.1
3nwoA00,3.40.50.1820.107.1.1
1agyA00,3.40.50.1820.108.1.1
6k34A00,3.40.50.1820.109.2.1
2qmqA00,3.40.50.1820.110.1.1
6i8wB01,3.40.50.1820.111.1.1
2veoA01,3.40.50.1820.112.1.1
4hxfB02,3.40.50.1820.113.1.1
5yznA01,3.40.50.1820.113.2.1
3stuB00,3.40.50.1820.114.2.1
4qa9A00,3.40.50.1820.115.1.1
3d0kB00,3.40.50.1820.116.1.1
6idyA01,3.40.50.1820.117.1.1
3wzlA00,3.40.50.1820.118.1.2
2qruA00,3.40.50.1820.120.1.1
2gzsA00,3.40.50.1820.121.1.1
6x6aA01,3.40.50.1820.122.1.1
1azwA00,3.40.50.1820.123.3.1
4pscA00,3.40.50.1820.124.1.1
7otsB01,3.40.50.1820.125.1.1
1mnaB00,3.40.50.1820.126.1.1
1l7qA01,3.40.50.1820.127.1.1
3jyhA01,3.40.50.1820.128.1.1
4wy5A00,3.40.50.1820.129.2.1
2czqA00,3.40.50.1820.130.1.1
3gffA00,3.40.50.1820.131.1.1
1mpxA01,3.40.50.1820.132.1.2
2oryA00,3.40.50.1820.133.1.1
1m33A00,3.40.50.1820.134.1.2
4rgyA00,3.40.50.1820.135.1.1
2uz0A00,3.40.50.1820.135.3.1
3vvlA01,3.40.50.1820.136.1.1
3e0xA00,3.40.50.1820.137.1.1
3ilsA00,3.40.50.1820.138.1.1
3c5vA00,3.40.50.1820.139.1.1
3h2gA01,3.40.50.1820.140.1.1
6mlyB02,3.40.50.1820.141.2.1
1dinA00,3.40.50.1820.142.1.1
3ajaB00,3.40.50.1820.143.1.2
3pf8A00,3.40.50.1820.144.1.1
2vatL00,3.40.50.1820.145.1.1
2wtmA00,3.40.50.1820.146.1.1
5mifA00,3.40.50.1820.147.1.1
4rncA00,3.40.50.1820.148.1.1
3bxpB00,3.40.50.1820.149.1.1
3d7rA00,3.40.50.1820.150.1.1
1thtA00,3.40.50.1820.151.1.1
4q3kB00,3.40.50.1820.152.1.1
3iiiA01,3.40.50.1820.153.1.1
3hssA00,3.40.50.1820.154.1.1
7qjnA01,3.40.50.1820.155.1.1
2b61A01,3.40.50.1820.156.1.1
5cmlA00,3.40.50.1820.157.1.1
4l0cA00,3.40.50.1820.158.1.1
3h04A00,3.40.50.1820.159.1.1
3azoA02,3.40.50.1820.161.1.1
3g8yA00,3.40.50.1820.162.1.1
3dkrA00,3.40.50.1820.163.1.1
1lgyA00,3.40.50.1820.164.1.2
4qloA00,3.40.50.1820.165.1.1
1jjfA00,3.40.50.1820.166.1.1
7b1xA01,3.40.50.1820.167.2.1
5h3hB00,3.40.50.1820.168.1.1
2ocgA00,3.40.50.1820.169.1.1
1r1dA00,3.40.50.1820.170.1.1
3lcrB00,3.40.50.1820.171.1.1
1fj2A00,3.40.50.1820.172.1.1
2hu8A02,3.40.50.1820.173.1.1
2fx5A00,3.40.50.1820.174.1.1
1ivyB00,3.40.50.1820.175.1.1
1j1iA00,3.40.50.1820.176.2.1
1ufoA00,3.40.50.1820.177.1.1
1ehyA00,3.40.50.1820.178.1.1
4ao8A00,3.40.50.1820.179.1.1
2yijB00,3.40.50.1820.180.1.1
2xmzA00,3.40.50.1820.181.1.1
2qm0A01,3.40.50.1820.182.1.1
3qvmB00,3.40.50.1820.183.1.1
2d5lA02,3.40.50.1820.184.2.1
3llcA00,3.40.50.1820.185.1.1
7v8uA01,3.40.50.1820.186.1.1
4l9aA00,3.40.50.1820.187.1.1
3c8dB02,3.40.50.1820.188.1.1
4zi5A00,3.40.50.1820.189.1.1
1vkhA00,3.40.50.1820.190.1.1
2q0xA01,3.40.50.1820.191.1.1
1ycdB00,3.40.50.1820.192.1.1
3ds8A00,3.40.50.1820.193.1.1
